case_id,ieff_slice,slice_order,h,b,t1,t2,i_single,i_sep,i_mono,length,slenderness,mu,q_b0,bolt_rows,axial_ratio,k_stick,peak_base_reaction,total_loop_energy,total_row_dissipation,final_min_q_b,final_mean_q_b,final_min_q_b_over_q_b0,rows_relaxed,composite_factor_final,max_abs_row_slip,slip_index,local_buckling_index,global_instability_index,energy_index,weak_state_label,n_newton_iterations_total,n_newton_failures,converged
W5-018,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,2802.5961989814828,75.0,0.55,1.3,5,0.4,0.35,15244.790852233768,6998353.8365034005,0.0,1.3,1.3,1.0,0,1.0,1.1795800793656883,0.5774168220671201,0.933079369661479,0.5769230769230769,4.095000000010363,local_buckling_softening,361,0,True
W5-019,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,3154.2179552293005,95.0,0.2,0.7,3,0.55,0.35,41552.47180844471,17712861.766147505,2.5499030116775256,0.48874999,0.5264360335013644,0.6982142714285715,3,0.0,1.6058656119477632,4.014664029869408,2.0175494322242518,1.0048076923076925,3.378626459497423,global_instability_sensitive,379,0,True
W5-020,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,3154.2179552293005,95.0,0.35,1.0,3,0.55,0.35,34173.29647573829,14505313.441385267,2.240412723248735,0.6541362970505403,0.7694241980336937,0.6541362970505403,2,0.3333333333333333,1.6058656119477632,1.6058656119477632,2.0175494322242518,1.0048076923076925,3.3642522572365867,global_instability_sensitive,365,0,True
W5-021,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,3154.2179552293005,95.0,0.55,1.3,3,0.55,0.35,24369.65270857513,12590846.727097608,0.0,1.3,1.3,1.0,0,1.0,1.6058656119477632,0.7860880617926113,2.0175494322242518,1.0048076923076925,4.0950000000019715,global_instability_sensitive,361,0,True
W5-022,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,3154.2179552293005,95.0,0.2,0.7,5,0.55,0.35,41552.47180844471,17495701.62314315,3.3129494875385883,0.48874999,0.5141097004868513,0.6982142714285715,5,0.0,1.3275735788545686,3.3189339471364216,1.820139656284347,1.0048076923076925,3.3372044117905415,global_instability_sensitive,381,0,True
W5-023,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,3154.2179552293005,95.0,0.35,1.0,5,0.55,0.35,36500.32113479823,14352586.920735946,1.843546900560507,0.8017650052659798,0.8861609825774825,0.8017650052659798,4,1.0,1.3275735788545686,1.3275735788545686,1.820139656284347,1.0048076923076925,3.1166053316279037,global_instability_sensitive,367,0,True
W5-024,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,3154.2179552293005,95.0,0.55,1.3,5,0.55,0.35,24369.65270857513,12590846.727097608,0.0,1.3,1.3,1.0,0,1.0,1.3275735788545686,0.6498611924462923,1.820139656284347,1.0048076923076925,4.0950000000019715,global_instability_sensitive,361,0,True
W5-025,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,3470.394266309862,115.0,0.2,0.7,3,0.7,0.35,57101.57601100579,25918236.268308587,3.003288328612359,0.48874999,0.5170221741187093,0.6982142714285715,3,0.0,1.7668363097510043,4.417090774377511,3.306309679835236,1.5480769230769231,3.2697800601015268,global_instability_sensitive,379,0,True
W5-026,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,3470.394266309862,115.0,0.35,1.0,3,0.7,0.35,40423.62996726483,19662654.49897145,2.836217024126851,0.5621590110815025,0.7081060073876683,0.5621590110815025,2,0.3333333333333333,1.7668363097510043,1.7668363097510043,3.306309679835236,1.5480769230769231,3.5040317275091444,global_instability_sensitive,365,0,True
W5-027,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,3470.394266309862,115.0,0.55,1.3,3,0.7,0.35,30644.155556239188,17419688.024733778,0.0,1.3,1.3,1.0,0,1.0,1.7668363097510043,0.8648849068711209,3.306309679835236,1.5480769230769231,4.095000000000827,global_instability_sensitive,361,0,True
W5-028,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,3470.394266309862,115.0,0.2,0.7,5,0.7,0.35,57101.57601100579,25770603.042724095,3.8779456370711864,0.48874999,0.5057133004712255,0.6982142714285715,5,0.0,1.4606485035452887,3.651621258863222,3.024588485827323,1.5480769230769231,3.2511550204874347,global_instability_sensitive,382,0,True
W5-029,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,3470.394266309862,115.0,0.35,1.0,5,0.7,0.35,44160.34616021812,19919402.621936746,2.6832042954776316,0.7359177446089681,0.834312140120665,0.7359177446089681,4,1.0,1.4606485035452887,1.4606485035452887,3.024588485827323,1.5480769230769231,3.249413888525498,global_instability_sensitive,367,0,True
W5-030,small_H80_B80_T1-5_T2-7,1,80.0,80.0,5.0,7.0,1616483.3333333333,3232966.6666666665,7872966.666666666,3470.394266309862,115.0,0.55,1.3,5,0.7,0.35,30644.155556239188,17419688.024733778,0.0,1.3,1.3,1.0,0,1.0,1.4606485035452887,0.7150027639732182,3.024588485827323,1.5480769230769231,4.095000000000827,global_instability_sensitive,361,0,True
W5-031,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,2393.172105652397,35.0,0.2,0.7,3,0.1,0.35,43504.01730841398,8840265.140278907,1.6365338801859322,0.48874999,0.5437511518751008,0.6982142714285715,3,0.3333333333333333,1.218404321606375,3.0460108040159377,0.0,0.0673076923076923,2.1227654194365595,slip_dominated,371,0,True
W5-032,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,2393.172105652397,35.0,0.35,1.0,3,0.1,0.35,43504.01730841398,14830652.346967947,0.9012897527495304,0.8608633989257402,0.9072422659504934,0.8608633989257402,2,1.0,1.218404321606375,1.218404321606375,0.0,0.0673076923076923,3.5612049469407614,slip_dominated,364,0,True
W5-033,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,2393.172105652397,35.0,0.55,1.3,3,0.1,0.35,46611.447116076946,18271761.423944537,0.0,1.3,1.3,1.0,0,1.0,1.218404321606375,0.5964216958912324,0.0,0.0673076923076923,4.09500000000401,stiff_composite_like,361,0,True
W5-034,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,2393.172105652397,35.0,0.2,0.7,5,0.1,0.35,43504.01730841398,9755509.539337574,1.9907122663132069,0.5357681496411694,0.5770735215365839,0.7653830709159563,5,0.2,1.0072582498139109,2.5181456245347773,0.0,0.0673076923076923,2.342538144555688,slip_dominated,377,0,True
W5-035,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,2393.172105652397,35.0,0.35,1.0,5,0.1,0.35,45057.73221230507,17565737.09534621,0.11683251501693384,0.9819639810784234,0.9927855924313693,0.9819639810784234,2,1.0,1.0072582498139109,1.0072582498139109,0.0,0.0673076923076923,4.072519058218304,slip_dominated,364,0,True
W5-036,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,2393.172105652397,35.0,0.55,1.3,5,0.1,0.35,46611.447116076946,18271761.423944537,0.0,1.3,1.3,1.0,0,1.0,1.0072582498139109,0.4930634789298864,0.0,0.0673076923076923,4.09500000000401,stiff_composite_like,361,0,True
W5-037,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,3000.0,55.0,0.2,0.7,3,0.25,0.35,30154.129944995046,8753273.85696257,2.346599955130335,0.48874999,0.5306995644291839,0.6982142714285715,3,0.0,1.5273506473629426,3.8183766184073566,0.34023758757234224,0.2644230769230769,2.419036760174491,slip_dominated,376,0,True
W5-038,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,3000.0,55.0,0.35,1.0,3,0.25,0.35,21155.69706250727,3810858.3896913766,1.9804931085588438,0.6942613862686942,0.7961742575124627,0.6942613862686942,2,0.3333333333333333,1.5273506473629426,1.5273506473629426,0.34023758757234224,0.2644230769230769,1.5011159005348527,slip_dominated,365,0,True
W5-039,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,3000.0,55.0,0.55,1.3,3,0.25,0.35,0.04213041067123413,20.702878329623488,0.0,1.3,1.3,1.0,0,1.0,1.5273506473629426,0.7476541630447969,0.34023758757234224,0.2644230769230769,4.094998917207136,mixed_slip_stability,361,0,True
W5-040,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,3000.0,55.0,0.2,0.7,5,0.25,0.35,30154.129944995046,8152781.664909249,3.0303322414893152,0.48874999,0.523558664609354,0.6982142714285715,5,0.0,1.2626650387177114,3.1566625967942787,0.2525584930582636,0.2644230769230769,2.2530859730162325,slip_dominated,380,0,True
W5-041,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,3000.0,55.0,0.35,1.0,5,0.25,0.35,25161.38752451539,3003094.6030057403,1.4728610643581597,0.8368425112971831,0.9090508322216058,0.8368425112971831,4,1.0,1.2626650387177114,1.2626650387177114,0.2525584930582636,0.2644230769230769,0.9946108231908076,slip_dominated,367,0,True
W5-042,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,3000.0,55.0,0.55,1.3,5,0.25,0.35,0.04213041067123413,20.702878329623488,0.0,1.3,1.3,1.0,0,1.0,1.2626650387177114,0.618087781190488,0.2525584930582636,0.2644230769230769,4.094998917207136,stiff_composite_like,361,0,True
W5-043,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,3503.2452487268533,75.0,0.2,0.7,3,0.4,0.35,46733.289776183665,21827165.000900052,3.0674493998896306,0.48874999,0.5166614478444705,0.6982142714285715,3,0.0,1.7835612995047043,4.458903248761761,1.0683949255377825,0.5769230769230769,3.3330393757645207,local_buckling_softening,379,0,True
W5-044,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,3503.2452487268533,75.0,0.35,1.0,3,0.4,0.35,38636.51487572491,16539053.471701585,2.8561282626202775,0.5590852137386356,0.7060568091590905,0.5590852137386356,2,0.3333333333333333,1.7835612995047043,1.7835612995047043,1.0683949255377825,0.5769230769230769,3.054795719632477,local_buckling_softening,365,0,True
W5-045,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,3503.2452487268533,75.0,0.55,1.3,3,0.4,0.35,22183.98754480481,12729872.440337168,0.0,1.3,1.3,1.0,0,1.0,1.7835612995047043,0.8730719647925125,1.0683949255377825,0.5769230769230769,4.095000000002857,local_buckling_softening,361,0,True
W5-046,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,3503.2452487268533,75.0,0.2,0.7,5,0.4,0.35,46733.289776183665,21210227.83062599,3.924195594615536,0.48874999,0.5054968647066824,0.6982142714285715,5,0.0,1.4744750992071105,3.6861877480177765,0.933079369661479,0.5769230769230769,3.23883218574184,local_buckling_softening,382,0,True
W5-047,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,3503.2452487268533,75.0,0.35,1.0,5,0.4,0.35,41897.43290102482,16488128.236270526,2.7802801605829996,0.7337743063646169,0.8283177056445601,0.7337743063646169,4,1.0,1.4744750992071105,1.4744750992071105,0.933079369661479,0.5769230769230769,2.8083640786149195,local_buckling_softening,367,0,True
W5-048,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,3503.2452487268533,75.0,0.55,1.3,5,0.4,0.35,22183.98754480481,12729872.440337168,0.0,1.3,1.3,1.0,0,1.0,1.4744750992071105,0.7217710275839001,0.933079369661479,0.5769230769230769,4.095000000002857,local_buckling_softening,361,0,True
W5-049,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,3942.7724440366255,95.0,0.2,0.7,3,0.55,0.35,60301.96976865828,33330221.65316526,3.6187310665344508,0.48874999,0.505440785248067,0.6982142714285715,3,0.0,2.007332014934704,5.01833003733676,2.0175494322242518,1.0048076923076925,3.504652796968462,global_instability_sensitive,379,0,True
W5-050,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,3942.7724440366255,95.0,0.35,1.0,3,0.55,0.35,49612.164471939206,27419353.126802437,3.771158049977553,0.48874999,0.65916666,0.48874999,2,0.3333333333333333,2.007332014934704,2.007332014934704,2.0175494322242518,1.0048076923076925,3.5043487963902775,global_instability_sensitive,368,0,True
W5-051,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,3942.7724440366255,95.0,0.55,1.3,3,0.55,0.35,35462.347591236234,22902510.57551518,0.0,1.3,1.3,1.0,0,1.0,2.007332014934704,0.9826100772407641,2.0175494322242518,1.0048076923076925,4.094999999997429,global_instability_sensitive,361,0,True
W5-052,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,3942.7724440366255,95.0,0.2,0.7,5,0.55,0.35,60301.96976865828,32958204.3989084,4.708435008825573,0.48874999,0.4987644671488402,0.6982142714285715,5,0.0,1.6594669735682106,4.148667433920527,1.820139656284347,1.0048076923076925,3.465535406024618,global_instability_sensitive,387,0,True
W5-053,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,3942.7724440366255,95.0,0.35,1.0,5,0.55,0.35,53115.04471568763,27115603.206311755,3.9921272519404862,0.6220545963644366,0.7534861501769295,0.6220545963644366,4,0.6,1.6594669735682106,1.6594669735682106,1.820139656284347,1.0048076923076925,3.2369799897126885,global_instability_sensitive,368,0,True
W5-054,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,3942.7724440366255,95.0,0.55,1.3,5,0.55,0.35,35462.347591236234,22902510.57551518,0.0,1.3,1.3,1.0,0,1.0,1.6594669735682106,0.8123264905578652,1.820139656284347,1.0048076923076925,4.094999999997429,global_instability_sensitive,361,0,True
W5-055,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,4337.9928328873275,115.0,0.2,0.7,3,0.7,0.35,82406.59041731432,48926459.36548745,4.17564729780941,0.48874999,0.49515756317896,0.6982142714285715,3,0.0,2.2085453871887553,5.521363467971889,3.306309679835236,1.5480769230769231,3.421629814778083,global_instability_sensitive,379,0,True
W5-056,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,4337.9928328873275,115.0,0.35,1.0,3,0.7,0.35,82406.59041731432,39971484.62528952,4.688340332604468,0.48874999,0.6375081688886942,0.48874999,3,0.3333333333333333,2.2085453871887553,2.2085453871887553,3.306309679835236,1.5480769230769231,2.7953713656890895,global_instability_sensitive,371,0,True
W5-057,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,4337.9928328873275,115.0,0.55,1.3,3,0.7,0.35,58752.33125523478,33717150.53585447,2.1258359035950747,0.9718240930116901,1.0812160620077935,0.747556994624377,2,1.0,2.2085453871887553,1.081106133588901,3.306309679835236,1.5480769230769231,3.307325502001092,global_instability_sensitive,364,0,True
W5-058,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,4337.9928328873275,115.0,0.2,0.7,5,0.7,0.35,82406.59041731432,48648882.79388061,5.467395145492273,0.48874999,0.49259453390737595,0.6982142714285715,5,0.0,1.8258106294316108,4.564526573579028,3.024588485827323,1.5480769230769231,3.402217736209328,global_instability_sensitive,386,0,True
W5-059,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,4337.9928328873275,115.0,0.35,1.0,5,0.7,0.35,82406.59041731432,39562266.21920826,5.40947408107461,0.5204144622483347,0.6659649863125912,0.5204144622483347,5,0.2,1.8258106294316108,1.8258106294316108,3.024588485827323,1.5480769230769231,2.7667530287572473,global_instability_sensitive,375,0,True
W5-060,medium_H100_B100_T1-6_T2-8,2,100.0,100.0,6.0,8.0,3690485.3333333335,7380970.666666667,17900970.666666668,4337.9928328873275,115.0,0.55,1.3,5,0.7,0.35,44592.908605217934,31686080.996464778,0.0,1.3,1.3,1.0,0,1.0,1.8258106294316108,0.8937534549665226,3.024588485827323,1.5480769230769231,4.095000000002124,global_instability_sensitive,361,0,True
W5-061,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,3350.4409479133556,35.0,0.2,0.7,3,0.1,0.35,88914.48655164242,19732119.23942238,2.825717644803208,0.48874999,0.5206192117663222,0.6982142714285715,3,0.0,1.705766050248925,4.264415125622313,0.0,0.0673076923076923,1.655919601836782,slip_dominated,379,0,True
W5-062,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,3350.4409479133556,35.0,0.35,1.0,3,0.1,0.35,88914.48655164242,37985849.96816011,2.5985105952942718,0.5988549398439997,0.7325699598959998,0.5988549398439997,2,0.3333333333333333,1.705766050248925,1.705766050248925,0.0,0.0673076923076923,3.1877728282240376,slip_dominated,365,0,True
W5-063,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,3350.4409479133556,35.0,0.55,1.3,3,0.1,0.35,95265.52130544186,52281930.27429706,0.0,1.3,1.3,1.0,0,1.0,1.705766050248925,0.8349903742477254,0.0,0.0673076923076923,4.095000000000288,mixed_slip_stability,361,0,True
W5-064,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,3350.4409479133556,35.0,0.2,0.7,5,0.1,0.35,88914.48655164242,22139712.57074496,3.651236514786493,0.48874999,0.5078715230597933,0.6982142714285715,5,0.0,1.4101615497394744,3.525403874348686,0.0,0.0673076923076923,1.8579648531457988,slip_dominated,382,0,True
W5-065,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,3350.4409479133556,35.0,0.35,1.0,5,0.1,0.35,88914.48655164242,39033509.96799131,2.379006621616419,0.7630177104384372,0.8530963458731995,0.7630177104384372,4,1.0,1.4101615497394744,1.4101615497394744,0.0,0.0673076923076923,3.275692463653505,slip_dominated,367,0,True
W5-066,large_H140_B140_T1-8_T2-12,3,140.0,140.0,8.0,12.0,14843477.333333334,29686954.666666668,71709354.66666667,3350.4409479133556,35.0,0.55,1.3,5,0.1,0.35,95265.52130544186,52281930.27429706,0.0,1.3,1.3,1.0,0,1.0,1.4101615497394744,0.6902888705018405,0.0,0.0673076923076923,4.095000000000288,mixed_slip_stability,361,0,True
